athlete_id,athlete_display_name,team_id,team_name,team_display_name,team_location,athlete_position_name,athlete_position_abbreviation,games_played,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,points,games_started,team_score,opponent_team_score,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,points_per_40,rebounds_per_40,assists_per_40,steals_per_40,blocks_per_40,turnovers_per_40,fg_pct,three_pt_pct,ft_pct,efg_pct,ts_pct,best_ap_rank,is_ap_top25,height_inches,class_year,roster_position,previous_school,is_redshirt,conference,division,team_state,hometown_clean,state_clean,country_clean,year_numeric,is_transfer,team_state_long,is_homestate_transfer,is_hometown_transfer
4682968.0,Hannah Stuelke,2294,Hawkeyes,Iowa Hawkeyes,Iowa,Forward,F,32,975.0,170.0,317.0,2.0,9.0,87.0,157.0,91.0,198.0,289.0,94.0,40.0,13.0,63.0,66.0,429.0,32,75.9,65.4,30.5,13.4,9.0,2.9,1.2,0.4,2.0,17.6,11.9,3.9,1.6,0.5,2.6,53.6,22.2,55.4,53.9,55.6,2.0,True,74.0,Senior,FORWARD,,False,Big Ten,I,IA,"CEDAR RAPIDS, IOWA",IA,USA,4.0,False,Iowa,False,False
4682992.0,Christeen Iwuala,145,Rebels,Ole Miss Rebels,Ole Miss,Forward,F,35,957.0,175.0,291.0,0.0,0.0,86.0,121.0,119.0,172.0,291.0,40.0,45.0,22.0,69.0,89.0,436.0,35,75.6,62.7,27.3,12.5,8.3,1.1,1.3,0.6,2.0,18.2,12.2,1.7,1.9,0.9,2.9,60.1,,71.1,60.1,63.3,5.0,True,,Senior,FORWARD,UCLA,False,SEC,I,MS,"SAN ANTONIO, TEXAS",TX,USA,4.0,True,Mississippi,False,False
4683000.0,Carleigh Wenzel,259,Hokies,Virginia Tech Hokies,Virginia Tech,Guard,G,33,1021.0,148.0,445.0,63.0,193.0,139.0,181.0,12.0,104.0,116.0,112.0,29.0,16.0,100.0,68.0,498.0,33,72.5,61.5,30.9,15.1,3.5,3.4,0.9,0.5,3.0,19.5,4.5,4.4,1.1,0.6,3.9,33.3,32.6,76.8,40.3,47.5,9.0,True,72.0,Junior,GUARD,,True,ACC,I,VA,"SAN ANTONIO, TEXAS",TX,USA,3.0,False,Virginia,False,False
4683032.0,Jillian Brown,258,Cavaliers,Virginia Cavaliers,Virginia,Guard,G,30,429.0,30.0,93.0,19.0,59.0,8.0,10.0,10.0,50.0,60.0,31.0,14.0,11.0,24.0,35.0,87.0,12,74.3,64.0,14.3,2.9,2.0,1.0,0.5,0.4,0.8,8.1,5.6,2.9,1.3,1.0,2.2,32.3,32.2,80.0,42.5,44.7,10.0,True,71.0,Graduate Student,GUARD,Northwestern,False,ACC,I,VA,"GRAND RAPIDS, MICH",MI,USA,5.0,True,Virginia,False,False
4683312.0,Kaitlin Peterson,145,Rebels,Ole Miss Rebels,Ole Miss,Guard,G,36,529.0,39.0,137.0,7.0,45.0,46.0,68.0,16.0,42.0,58.0,62.0,35.0,3.0,39.0,46.0,131.0,12,75.2,62.2,14.7,3.6,1.6,1.7,1.0,0.1,1.1,9.9,4.4,4.7,2.6,0.2,2.9,28.5,15.6,67.6,31.0,39.2,5.0,True,,Senior,GUARD,Central Florida,False,SEC,I,MS,"EUFAULA, ALA",AL,USA,4.0,True,Mississippi,False,False
4698724.0,Ryanne Allen,222,Wildcats,Villanova Wildcats,Villanova,Guard,G,32,599.0,82.0,166.0,51.0,116.0,30.0,38.0,12.0,62.0,74.0,34.0,14.0,9.0,30.0,44.0,245.0,1,71.2,61.9,18.7,7.7,2.3,1.1,0.4,0.3,0.9,16.4,4.9,2.3,0.9,0.6,2.0,49.4,44.0,78.9,64.8,67.0,10.0,True,73.0,Senior,GUARD,Vanderbilt,False,Big East,I,PA,"PERKASIE, PA",PA,USA,4.0,True,,True,False
4698725.0,Lexus Bargesser,36,Rams,Colorado State Rams,Colorado State,Guard,G,33,1012.0,181.0,396.0,37.0,91.0,103.0,125.0,30.0,161.0,191.0,90.0,43.0,19.0,67.0,65.0,502.0,33,66.8,55.3,30.7,15.2,5.8,2.7,1.3,0.6,2.0,19.8,7.5,3.6,1.7,0.8,2.6,45.7,40.7,82.4,50.4,55.7,12.0,True,,,,,False,,,,,,,,False,,False,False
4698726.0,Alyssa Crockett,130,Wolverines,Michigan Wolverines,Michigan,Forward,F,29,211.0,24.0,61.0,13.0,42.0,5.0,8.0,15.0,25.0,40.0,14.0,11.0,4.0,15.0,21.0,66.0,2,85.0,61.2,7.3,2.3,1.4,0.5,0.4,0.1,0.5,12.5,7.6,2.7,2.1,0.8,2.8,39.3,31.0,62.5,50.0,51.1,2.0,True,74.0,Senior,FORWARD,,False,Big Ten,I,MI,"WESTFIELD, IND",IN,USA,4.0,False,Michigan,False,False
4698730.0,Kara Dunn,30,Trojans,USC Trojans,USC,Guard,G,32,1025.0,177.0,373.0,71.0,188.0,60.0,81.0,51.0,110.0,161.0,63.0,40.0,12.0,62.0,66.0,485.0,32,69.7,64.2,32.0,15.2,5.0,2.0,1.2,0.4,1.9,18.9,6.3,2.5,1.6,0.5,2.4,47.5,37.8,74.1,57.0,59.3,8.0,True,,Senior,GUARD,,False,Pac-12,I,CA,"DALLAS, GA",GA,USA,4.0,False,California,False,False
4698733.0,Tabitha Amanze,258,Cavaliers,Virginia Cavaliers,Virginia,Forward,F,34,766.0,123.0,255.0,0.0,1.0,69.0,96.0,84.0,118.0,202.0,29.0,29.0,45.0,62.0,98.0,315.0,33,75.0,65.0,22.5,9.3,5.9,0.9,0.9,1.3,1.8,16.4,10.5,1.5,1.5,2.3,3.2,48.2,0.0,71.9,48.2,53.0,10.0,True,76.0,Senior,FORWARD,Princeton,False,ACC,I,VA,"OGUN, NIGERIA",,NIGERIA,4.0,True,Virginia,False,False
4698736.0,Flau'jae Johnson,99,Tigers,LSU Tigers,LSU,Guard,G,35,882.0,190.0,409.0,48.0,122.0,70.0,101.0,48.0,100.0,148.0,89.0,45.0,25.0,59.0,65.0,498.0,35,95.0,61.1,25.2,14.2,4.2,2.5,1.3,0.7,1.7,22.6,6.7,4.0,2.0,1.1,2.7,46.5,39.3,69.3,52.3,54.9,2.0,True,70.0,Senior,GUARD,,False,SEC,I,LA,"SAVANNAH, GA",GA,USA,4.0,False,Louisiana,False,False
4702864.0,Gabby Elliott,9,Sun Devils,Arizona State Sun Devils,Arizona State,Guard,G,35,1172.0,198.0,495.0,49.0,153.0,109.0,142.0,35.0,135.0,170.0,88.0,56.0,5.0,92.0,88.0,554.0,35,66.2,60.5,33.5,15.8,4.9,2.5,1.6,0.1,2.6,18.9,5.8,3.0,1.9,0.2,3.1,40.0,32.0,76.8,44.9,49.7,10.0,True,70.0,Graduate Student,GUARD,Penn State,False,Pac-12,I,AZ,"DETROIT, MICH",MI,USA,5.0,True,Arizona,False,False
4702867.0,Vanessa de Jesus,87,Fighting Irish,Notre Dame Fighting Irish,Notre Dame,Guard,G,36,1230.0,106.0,264.0,54.0,135.0,36.0,40.0,18.0,82.0,100.0,98.0,63.0,7.0,67.0,73.0,302.0,36,77.1,65.1,34.2,8.4,2.8,2.7,1.8,0.2,1.9,9.8,3.3,3.2,2.0,0.2,2.2,40.2,40.0,90.0,50.4,53.6,6.0,True,68.0,Graduate Student,GUARD,Duke,False,ACC,I,IN,"VALENCIA, CA",CA,USA,5.0,True,Indiana,False,False
4703609.0,Charlisse Leger-Walker,26,Bruins,UCLA Bruins,UCLA,Guard,G,38,1065.0,122.0,267.0,49.0,138.0,25.0,39.0,30.0,121.0,151.0,213.0,60.0,13.0,84.0,64.0,318.0,38,83.9,56.4,28.0,8.4,4.0,5.6,1.6,0.3,2.2,11.9,5.7,8.0,2.3,0.5,3.2,45.7,35.5,64.1,54.9,56.0,1.0,True,70.0,Graduate Student,GUARD,Washington State,False,Pac-12,I,CA,"WAIKATO, NEW ZEALAND",,NEW ZEALAND,5.0,True,California,False,False
4703770.0,Aicha Ndour,61,Lady Bulldogs,Georgia Lady Bulldogs,Georgia,Center,C,26,210.0,23.0,47.0,0.0,0.0,4.0,14.0,13.0,33.0,46.0,7.0,2.0,22.0,26.0,38.0,50.0,7,75.4,60.8,8.1,1.9,1.8,0.3,0.1,0.8,1.0,9.5,8.8,1.3,0.4,4.2,5.0,48.9,,28.6,48.9,47.0,7.0,True,78.0,Senior,CENTER,Wichita State,False,SEC,I,GA,"SOMONE, SENEGAL",,SENEGAL,4.0,True,Georgia,False,False
4703785.0,Romi Levy,258,Cavaliers,Virginia Cavaliers,Virginia,Guard,G,33,859.0,109.0,227.0,33.0,90.0,21.0,25.0,41.0,88.0,129.0,69.0,40.0,22.0,47.0,49.0,272.0,29,74.6,65.4,26.0,8.2,3.9,2.1,1.2,0.7,1.4,12.7,6.0,3.2,1.9,1.0,2.2,48.0,36.7,84.0,55.3,57.1,10.0,True,75.0,Graduate Student,GUARD,South Florida,False,ACC,I,VA,"HERZLIYA, ISRAEL",,ISRAEL,5.0,True,Virginia,False,False
4704324.0,Natalie Mazurek,2628,Horned Frogs,TCU Horned Frogs,TCU,Forward,F,17,68.0,8.0,27.0,8.0,25.0,2.0,4.0,4.0,8.0,12.0,1.0,2.0,1.0,1.0,4.0,26.0,0,84.8,49.2,4.0,1.5,0.7,0.1,0.1,0.1,0.1,15.3,7.1,0.6,1.2,0.6,0.6,29.6,32.0,50.0,44.4,45.2,3.0,True,74.0,Graduate Student,FORWARD,South Dakota,False,Big 12,I,TX,"EDEN PRAIRIE, MINN",MN,USA,5.0,True,Texas,False,False
4704357.0,Sophia Tougas,232,Cougars,Charleston Cougars,Charleston,Guard,G,32,831.0,98.0,283.0,69.0,200.0,22.0,32.0,23.0,64.0,87.0,14.0,31.0,10.0,34.0,43.0,287.0,32,72.8,59.3,26.0,9.0,2.7,0.4,1.0,0.3,1.1,13.8,4.2,0.7,1.5,0.5,1.6,34.6,34.5,68.8,46.8,48.3,14.0,True,,,,,False,,,,,,,,False,,False,False
4704396.0,Danelle Arigbabu,258,Cavaliers,Virginia Cavaliers,Virginia,Forward,F,6,23.0,2.0,6.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,6.0,0,81.2,56.3,3.8,1.0,0.5,0.2,0.0,0.0,0.0,10.4,5.2,1.7,0.0,0.0,0.0,33.3,,100.0,33.3,43.6,10.0,True,76.0,Graduate Student,FORWARD,,False,ACC,I,VA,"BERLIN, GERMANY",,GERMANY,5.0,False,Virginia,False,False
4704429.0,Janelle Brown,2217,Stags,Fairfield Stags,Fairfield,Guard,G,27,590.0,60.0,144.0,22.0,67.0,23.0,36.0,22.0,55.0,77.0,83.0,47.0,3.0,56.0,75.0,165.0,15,73.1,57.9,21.9,6.1,2.9,3.1,1.7,0.1,2.1,11.2,5.2,5.6,3.2,0.2,3.8,41.7,32.8,63.9,49.3,51.6,11.0,True,66.0,Graduate Student,GUARD,,False,MAAC,I,CT,"MIDDLE ISLAND, NY",NY,USA,5.0,False,,False,False
4704453.0,Snudda Collins,2641,Lady Raiders,Texas Tech Lady Raiders,Texas Tech,Guard,G,34,809.0,168.0,386.0,50.0,128.0,104.0,133.0,19.0,74.0,93.0,36.0,20.0,27.0,63.0,77.0,490.0,0,70.8,59.1,23.8,14.4,2.7,1.1,0.6,0.8,1.9,24.2,4.6,1.8,1.0,1.3,3.1,43.5,39.1,78.2,50.0,55.1,7.0,True,73.0,Senior,GUARD,Mississippi,False,Big 12,I,TX,"BROOKHAVEN, MISS",MS,USA,4.0,True,Texas,False,False
4704495.0,Caitlin Weimar,258,Cavaliers,Virginia Cavaliers,Virginia,Forward,F,34,751.0,98.0,166.0,1.0,3.0,64.0,84.0,81.0,114.0,195.0,18.0,15.0,46.0,31.0,62.0,261.0,5,75.0,65.0,22.1,7.7,5.7,0.5,0.4,1.4,0.9,13.9,10.4,1.0,0.8,2.5,1.7,59.0,33.3,76.2,59.3,64.3,10.0,True,76.0,Graduate Student,FORWARD,NC State,False,ACC,I,VA,"CORTLANDT MANOR, NY",NY,USA,5.0,True,Virginia,False,False
4704517.0,Skylah Travis,257,Spiders,Richmond Spiders,Richmond,Forward,F,11,36.0,2.0,5.0,0.0,0.0,2.0,7.0,6.0,8.0,14.0,2.0,3.0,2.0,5.0,7.0,6.0,0,74.8,58.6,3.3,0.5,1.3,0.2,0.3,0.2,0.5,6.7,15.6,2.2,3.3,2.2,5.6,40.0,,28.6,40.0,37.1,11.0,True,73.0,Graduate Student,FORWARD,"Louisiana, Missouri, Old Dominion",False,Atlantic 10,I,VA,"WELDON, NC",NC,USA,5.0,True,Virginia,False,False
4704594.0,Marta Suarez,2628,Horned Frogs,TCU Horned Frogs,TCU,Forward,F,38,1194.0,245.0,541.0,84.0,227.0,74.0,83.0,79.0,201.0,280.0,86.0,52.0,9.0,120.0,112.0,648.0,38,76.8,56.9,31.4,17.1,7.4,2.3,1.4,0.2,3.2,21.7,9.4,2.9,1.7,0.3,4.0,45.3,37.0,89.2,53.0,56.1,3.0,True,75.0,Graduate Student,FORWARD,Cal / Tennessee,False,Big 12,I,TX,"OVIEDO, SPAIN",,SPAIN,5.0,True,Texas,False,False
4704867.0,Lexi Fleming,2272,Panthers,High Point Panthers,High Point,Guard,G,4,96.0,7.0,24.0,4.0,19.0,6.0,8.0,3.0,10.0,13.0,11.0,5.0,1.0,5.0,6.0,24.0,4,82.8,59.0,24.0,6.0,3.2,2.8,1.2,0.2,1.2,10.0,5.4,4.6,2.1,0.4,2.1,29.2,21.1,75.0,37.5,43.6,15.0,True,65.0,Graduate Student,GUARD,Bowling Green State University,False,Big South,I,NC,"CINCINNATI, OHIO",OH,USA,5.0,True,,False,False
4704990.0,Peyton McDaniel,256,Dukes,James Madison Dukes,James Madison,Guard,G,35,1139.0,236.0,529.0,81.0,235.0,104.0,128.0,55.0,206.0,261.0,78.0,55.0,17.0,53.0,47.0,657.0,35,74.2,61.3,32.5,18.8,7.5,2.2,1.6,0.5,1.5,23.1,9.2,2.7,1.9,0.6,1.9,44.6,34.5,81.2,52.3,56.1,12.0,True,,Senior,GUARD,,True,Sun Belt,I,VA,"BIRDSBORO, PA",PA,USA,4.0,False,,False,False
4705138.0,Savannah Henderson,61,Lady Bulldogs,Georgia Lady Bulldogs,Georgia,Guard,G,28,528.0,33.0,105.0,24.0,91.0,15.0,19.0,12.0,51.0,63.0,22.0,15.0,5.0,14.0,54.0,105.0,6,72.4,64.5,18.9,3.8,2.2,0.8,0.5,0.2,0.5,8.0,4.8,1.7,1.1,0.4,1.1,31.4,26.4,78.9,42.9,46.3,7.0,True,75.0,Junior,GUARD,,True,SEC,I,GA,"ORLANDO, FLA",FL,USA,3.0,False,Georgia,False,False
4705203.0,Lexi Deden,36,Rams,Colorado State Rams,Colorado State,Forward,F,33,315.0,28.0,64.0,0.0,0.0,17.0,20.0,33.0,38.0,71.0,5.0,8.0,14.0,21.0,48.0,73.0,4,66.2,54.8,9.5,2.2,2.2,0.2,0.2,0.4,0.6,9.3,9.0,0.6,1.0,1.8,2.7,43.8,,85.0,43.8,50.1,12.0,True,,,,,False,,,,,,,,False,,False,False
4705226.0,Jordan Obi,96,Wildcats,Kentucky Wildcats,Kentucky,Guard,G,36,945.0,131.0,253.0,8.0,32.0,53.0,81.0,84.0,132.0,216.0,38.0,17.0,21.0,71.0,85.0,323.0,25,74.9,60.9,26.2,9.0,6.0,1.1,0.5,0.6,2.0,13.7,9.1,1.6,0.7,0.9,3.0,51.8,25.0,65.4,53.4,56.0,5.0,True,73.0,Graduate Student,GUARD,University of Pennsylvania,False,SEC,I,KY,"HARTFORD, CONN",CT,USA,5.0,True,Kentucky,False,False
4711798.0,Ally VanTimmeren,130,Wolverines,Michigan Wolverines,Michigan,Forward,F,21,91.0,16.0,29.0,0.0,1.0,4.0,8.0,8.0,15.0,23.0,5.0,3.0,2.0,3.0,13.0,36.0,0,89.5,56.5,4.3,1.7,1.1,0.2,0.1,0.1,0.1,15.8,10.1,2.2,1.3,0.9,1.3,55.2,0.0,50.0,55.2,55.4,2.0,True,74.0,Graduate Student,FORWARD,Boston College,False,Big Ten,I,MI,"ALLENDALE, MICH",MI,USA,5.0,True,Michigan,True,False
4711802.0,Dominique Darius,183,Orange,Syracuse Orange,Syracuse,Guard,G,30,771.0,127.0,319.0,30.0,102.0,94.0,112.0,18.0,92.0,110.0,106.0,49.0,5.0,92.0,53.0,378.0,30,74.9,62.6,25.7,12.6,3.7,3.5,1.6,0.2,3.1,19.6,5.7,5.5,2.5,0.3,4.8,39.8,29.4,83.9,44.5,51.3,9.0,True,70.0,Graduate Student,GUARD,USC,False,ACC,I,NY,"JACKSONVILLE, FL",FL,USA,5.0,True,New York,False,False
4858656.0,Gabriela Jaquez,26,Bruins,UCLA Bruins,UCLA,Guard,G,38,1156.0,186.0,345.0,48.0,123.0,92.0,107.0,67.0,141.0,208.0,78.0,43.0,4.0,70.0,72.0,512.0,38,83.9,56.4,30.4,13.5,5.5,2.1,1.1,0.1,1.8,17.7,7.2,2.7,1.5,0.1,2.4,53.9,39.0,86.0,60.9,65.3,1.0,True,,Senior,GUARD,,False,Pac-12,I,CA,"CAMARILLO, CALIF",CA,USA,4.0,False,California,False,False
4858658.0,Jada Gyamfi,2294,Hawkeyes,Iowa Hawkeyes,Iowa,Forward,F,4,17.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,1.0,0.0,3.0,3.0,0,94.8,52.8,4.2,0.8,1.0,0.5,0.5,0.2,0.0,7.1,9.4,4.7,4.7,2.4,0.0,25.0,50.0,,37.5,37.5,2.0,True,73.0,Senior,FORWARD,,False,Big Ten,I,IA,"JOHNSTON, IOWA",IA,USA,4.0,False,Iowa,False,False
4858662.0,Abbey Kimball,127,Spartans,Michigan State Spartans,Michigan State,Guard,G,16,133.0,17.0,42.0,13.0,32.0,3.0,8.0,4.0,13.0,17.0,13.0,6.0,3.0,0.0,4.0,50.0,0,91.1,59.3,8.3,3.1,1.1,0.8,0.4,0.2,0.0,15.0,5.1,3.9,1.8,0.9,0.0,40.5,40.6,37.5,56.0,54.9,5.0,True,70.0,Senior,GUARD,,False,Big Ten,I,MI,"GRAND RAPIDS, MICH",MI,USA,4.0,False,Michigan,False,False
4858666.0,Mara Braun,135,Golden Gophers,Minnesota Golden Gophers,Minnesota,Guard,G,33,1115.0,137.0,346.0,59.0,170.0,53.0,59.0,6.0,134.0,140.0,84.0,44.0,21.0,57.0,36.0,386.0,33,74.1,58.8,33.8,11.7,4.2,2.5,1.3,0.6,1.7,13.8,5.0,3.0,1.6,0.8,2.0,39.6,34.7,89.8,48.1,51.9,4.0,True,,Junior,GUARD,,True,Big Ten,I,MN,"WAYZATA, MINN",MN,USA,3.0,False,Minnesota,False,False
4858671.0,Jalyn Brown,127,Spartans,Michigan State Spartans,Michigan State,Guard,G,32,818.0,136.0,262.0,33.0,80.0,49.0,68.0,23.0,59.0,82.0,50.0,30.0,10.0,61.0,72.0,354.0,19,82.1,66.1,25.6,11.1,2.6,1.6,0.9,0.3,1.9,17.3,4.0,2.4,1.5,0.5,3.0,51.9,41.2,72.1,58.2,60.6,5.0,True,73.0,Senior,GUARD,Arizona State,False,Big Ten,I,MI,"BALTIMORE, MD",MD,USA,4.0,True,Michigan,False,False
4858672.0,Sydni Scott,2217,Stags,Fairfield Stags,Fairfield,Guard,G,33,674.0,55.0,148.0,47.0,132.0,7.0,8.0,14.0,36.0,50.0,22.0,27.0,6.0,22.0,60.0,164.0,13,75.0,56.5,20.4,5.0,1.5,0.7,0.8,0.2,0.7,9.7,3.0,1.3,1.6,0.4,1.3,37.2,35.6,87.5,53.0,54.1,11.0,True,68.0,Senior,GUARD,Marshall,False,MAAC,I,CT,"PROSPECT PARK, PA",PA,USA,4.0,True,,False,False
4858677.0,Taylor McCabe,2294,Hawkeyes,Iowa Hawkeyes,Iowa,Guard,G,20,542.0,54.0,143.0,49.0,131.0,4.0,6.0,6.0,64.0,70.0,45.0,10.0,6.0,14.0,13.0,161.0,20,81.0,63.0,27.1,8.0,3.5,2.2,0.5,0.3,0.7,11.9,5.2,3.3,0.7,0.4,1.0,37.8,37.4,66.7,54.9,55.3,2.0,True,69.0,Senior,GUARD,,False,Big Ten,I,IA,"FREMONT, NEB",NE,USA,4.0,False,Iowa,False,False
4894350.0,Teagan Brown,264,Huskies,Washington Huskies,Washington,Guard,G,27,345.0,19.0,47.0,1.0,8.0,5.0,9.0,16.0,24.0,40.0,9.0,21.0,2.0,14.0,10.0,44.0,8,72.6,61.1,12.8,1.6,1.5,0.3,0.8,0.1,0.5,5.1,4.6,1.0,2.4,0.2,1.6,40.4,12.5,55.6,41.5,43.2,6.0,True,70.0,Senior,GUARD,,False,Pac-12,I,WA,"SACRAMENTO, CALIF",CA,USA,4.0,False,Washington,False,False
4894351.0,Debreasha Powe,145,Rebels,Ole Miss Rebels,Ole Miss,Guard,G,36,999.0,69.0,198.0,35.0,126.0,29.0,30.0,31.0,65.0,96.0,51.0,25.0,25.0,22.0,70.0,202.0,33,75.2,62.2,27.8,5.6,2.7,1.4,0.7,0.7,0.6,8.1,3.8,2.0,1.0,1.0,0.9,34.8,27.8,96.7,43.7,47.8,5.0,True,,Senior,GUARD,Mississippi State,False,SEC,I,MS,"MERIDIAN, MISS",MS,USA,4.0,True,Mississippi,True,False
4894357.0,Riley Nelson,150,Blue Devils,Duke Blue Devils,Duke,Guard,G,36,1027.0,126.0,315.0,42.0,124.0,44.0,60.0,49.0,70.0,119.0,90.0,27.0,19.0,72.0,66.0,338.0,27,74.1,59.7,28.5,9.4,3.3,2.5,0.8,0.5,2.0,13.2,4.6,3.5,1.1,0.7,2.8,40.0,33.9,73.3,46.7,49.5,3.0,True,74.0,Sophomore,GUARD,Maryland,True,ACC,I,NC,"CLARKSBURG, MD",MD,USA,2.0,True,North Carolina,False,False
4898385.0,Sophie Hart,135,Golden Gophers,Minnesota Golden Gophers,Minnesota,Center,C,33,779.0,158.0,288.0,0.0,0.0,51.0,80.0,113.0,96.0,209.0,35.0,19.0,17.0,46.0,61.0,367.0,33,74.1,58.8,23.6,11.1,6.3,1.1,0.6,0.5,1.4,18.8,10.7,1.8,1.0,0.9,2.4,54.9,,63.7,54.9,56.8,4.0,True,77.0,Graduate Student,CENTER,NC State,False,Big Ten,I,MN,"FARMINGTON, MINN",MN,USA,5.0,True,Minnesota,True,False
4898394.0,Denae Fritz,2641,Lady Raiders,Texas Tech Lady Raiders,Texas Tech,Guard,G,34,1034.0,85.0,212.0,52.0,144.0,20.0,25.0,35.0,88.0,123.0,41.0,68.0,30.0,31.0,77.0,242.0,34,70.8,59.1,30.4,7.1,3.6,1.2,2.0,0.9,0.9,9.4,4.8,1.6,2.6,1.2,1.2,40.1,36.1,80.0,52.4,54.3,7.0,True,71.0,Senior,GUARD,Baylor,True,Big 12,I,TX,"MARYVILLE, TENN",TN,USA,4.0,True,Texas,False,False
4898411.0,Gisela Sanchez,87,Fighting Irish,Notre Dame Fighting Irish,Notre Dame,Forward,F,35,667.0,83.0,161.0,24.0,48.0,9.0,12.0,35.0,84.0,119.0,29.0,19.0,13.0,32.0,67.0,199.0,14,76.6,65.3,19.1,5.7,3.4,0.8,0.5,0.4,0.9,11.9,7.1,1.7,1.1,0.8,1.9,51.6,50.0,75.0,59.0,59.8,6.0,True,76.0,Graduate Student,FORWARD,Arizona/Kansas State,False,ACC,I,IN,"BARCELONA, SPAIN",,SPAIN,5.0,True,Indiana,False,False
4898426.0,Tracey Bershers,135,Golden Gophers,Minnesota Golden Gophers,Minnesota,Forward,F,2,15.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0,95.0,41.5,7.5,2.0,0.5,1.0,0.0,0.0,0.0,10.7,2.7,5.3,0.0,0.0,0.0,33.3,0.0,,33.3,33.3,4.0,True,74.0,Graduate Student,FORWARD,UAB/Oklahoma State,False,Big Ten,I,MN,"GLENWOOD, ARK",AR,USA,5.0,True,Minnesota,False,False
4898898.0,Gianna Kneepkens,26,Bruins,UCLA Bruins,UCLA,Guard,G,38,1072.0,179.0,363.0,87.0,203.0,42.0,45.0,27.0,91.0,118.0,110.0,41.0,8.0,45.0,70.0,487.0,37,83.9,56.4,28.2,12.8,3.1,2.9,1.1,0.2,1.2,18.2,4.4,4.1,1.5,0.3,1.7,49.3,42.9,93.3,61.3,63.6,1.0,True,,Graduate Student,GUARD,Utah,False,Pac-12,I,CA,"DULUTH, MINN",MN,USA,5.0,True,California,False,False
4898953.0,Jadyn Weltz,261,Catamounts,Vermont Catamounts,Vermont,Guard,G,35,1104.0,143.0,385.0,50.0,147.0,71.0,84.0,19.0,114.0,133.0,136.0,50.0,3.0,75.0,78.0,407.0,35,65.4,52.2,31.5,11.6,3.8,3.9,1.4,0.1,2.1,14.7,4.8,4.9,1.8,0.1,2.7,37.1,34.0,84.5,43.6,48.2,14.0,True,67.0,Senior,GUARD,Binghamton,True,America East,I,VT,"TIMMINS, ONTARIO, CANADA",,CANADA,4.0,True,,False,False
4898987.0,Catherine Gilwee,261,Catamounts,Vermont Catamounts,Vermont,Guard,G,10,297.0,24.0,65.0,2.0,22.0,7.0,8.0,9.0,8.0,17.0,19.0,7.0,1.0,21.0,12.0,57.0,10,71.1,55.0,29.7,5.7,1.7,1.9,0.7,0.1,2.1,7.7,2.3,2.6,0.9,0.1,2.8,36.9,9.1,87.5,38.5,41.6,14.0,True,68.0,Senior,GUARD,,True,America East,I,VT,"SHELBURNE, VT",VT,USA,4.0,False,,False,False
4898995.0,Brylee Glenn,135,Golden Gophers,Minnesota Golden Gophers,Minnesota,Guard,G,33,736.0,88.0,214.0,12.0,43.0,25.0,39.0,25.0,64.0,89.0,62.0,40.0,5.0,33.0,38.0,213.0,4,74.1,58.8,22.3,6.5,2.7,1.9,1.2,0.2,1.0,11.6,4.8,3.4,2.2,0.3,1.8,41.1,27.9,64.1,43.9,46.1,4.0,True,70.0,Graduate Student,GUARD,Kansas State,False,Big Ten,I,MN,"KANSAS CITY, MO",MO,USA,5.0,True,Minnesota,False,False
4899051.0,Isaline Alexander,127,Spartans,Michigan State Spartans,Michigan State,Forward,F,17,223.0,54.0,89.0,0.0,0.0,22.0,45.0,28.0,30.0,58.0,5.0,13.0,14.0,16.0,26.0,130.0,4,85.8,58.9,13.1,7.6,3.4,0.3,0.8,0.8,0.9,23.3,10.4,0.9,2.3,2.5,2.9,60.7,,48.9,60.7,59.7,5.0,True,75.0,Senior,FORWARD,,True,Big Ten,I,MI,"KESWICK, ONTARIO",,CANADA,4.0,False,Michigan,False,False
4899059.0,Mel Daley,259,Hokies,Virginia Tech Hokies,Virginia Tech,Guard,G,33,650.0,110.0,249.0,2.0,8.0,45.0,61.0,46.0,45.0,91.0,19.0,29.0,13.0,27.0,41.0,267.0,17,72.5,61.5,19.7,8.1,2.8,0.6,0.9,0.4,0.8,16.4,5.6,1.2,1.8,0.8,1.7,44.2,25.0,73.8,44.6,48.4,9.0,True,71.0,Graduate Student,GUARD,Northwestern,False,ACC,I,VA,"HASTINGS, NY",NY,USA,5.0,True,Virginia,False,False
